image_path,label,encoded_label
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im125.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im4055.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im1134.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im1282.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im2913.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im2749.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im1775.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im1735.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im1462.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im137.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im2626.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im5699.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im3466.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im4670.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im2083.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im4010.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im2859.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im209.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im1957.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im4042.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im524.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im457.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im2247.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im3878.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im1768.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im4455.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im2557.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im533.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im6191.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im4854.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im637.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im4097.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im729.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im3655.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im1065.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im4222.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im1991.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im6814.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im2737.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im3244.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im2571.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im3745.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im4900.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/disgusted/im252.png,disgusted,1
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im1040.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im1176.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im3243.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im4924.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im2479.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im1586.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im2756.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im444.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im1057.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im893.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im583.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im883.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im2115.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im5827.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im893.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im4023.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im3741.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im4548.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im3168.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im2252.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im3119.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im353.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im2778.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im479.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im827.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im3667.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im4244.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im5987.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im2212.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im2172.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im1879.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im1217.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im391.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im650.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im4738.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im1583.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im3059.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im43.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im167.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im4927.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im3544.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im1342.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im943.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im2579.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im632.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im2986.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im3483.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im2751.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im3997.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im894.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im3912.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im1750.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im522.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im2088.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im6729.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im87.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im2725.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im3351.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im1744.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im843.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im3263.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im566.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im3021.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im267.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im807.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im4223.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im1496.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im2096.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im3167.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im1966.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im2487.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im1924.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im337.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im3536.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im2662.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im4516.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im1089.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im3423.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im421.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im6181.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im3137.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im2555.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im2335.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im4461.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im2855.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im2323.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im4064.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im4516.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im5010.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im1916.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im1543.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im328.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im1551.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im2044.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im29.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im2639.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im3912.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im1086.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im1231.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im2761.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im4466.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im174.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im4034.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im3503.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im64.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im1784.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im4766.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im5034.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im2091.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im352.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im2269.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im2872.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im651.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im1194.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im2063.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im6983.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im4106.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im1584.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im4988.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im3801.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im4038.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im3711.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im4181.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im260.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im6701.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im3549.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im3153.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im3085.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im1149.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im7105.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im3322.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im3491.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im16.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/disgusted/im120.png,disgusted,1
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im1135.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im1870.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im5901.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im3579.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im459.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im2535.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im771.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im3286.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/disgusted/im150.png,disgusted,1
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im1244.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im1082.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im4033.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im2264.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im2121.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im1570.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im6463.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im4086.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im2426.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im2529.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im3692.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im3690.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im929.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im1245.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im3578.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im2953.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im3937.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im5073.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im2851.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im300.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im648.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im2712.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im591.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im2632.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im3709.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im376.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im3472.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im4632.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im828.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im7045.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im2969.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im2123.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im783.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im229.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im1594.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im583.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im403.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im3884.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im2335.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im461.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im366.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im1185.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im1401.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im5967.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im6761.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im1432.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im3062.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im2241.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im505.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im1468.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im3258.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im3575.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im539.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im3376.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im4507.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im3073.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im2253.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im1618.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im1288.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im3496.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im1569.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im1439.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im6285.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im4296.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im1089.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im1003.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im1523.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im5339.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im523.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im425.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im1910.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im1012.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im4021.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im324.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im2178.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im792.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im1591.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im2948.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/disgusted/im272.png,disgusted,1
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im3550.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im3704.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im618.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im2049.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im1338.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im318.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im3856.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im1062.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im639.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im497.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im99.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im440.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im5795.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im6132.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im1614.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im4715.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im1299.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im3231.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im4778.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im2032.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im2005.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im877.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im7085.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im1706.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im532.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im4805.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im3444.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im3976.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/disgusted/im125.png,disgusted,1
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im3443.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im384.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im5214.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im5652.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im237.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im4828.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im3581.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im812.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im3217.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im2067.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im2027.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im1007.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im3847.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im3107.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im1400.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im4263.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im2701.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im649.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im4333.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im53.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im1956.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im3300.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im1391.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im2756.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im1739.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im1044.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im3249.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im813.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im2015.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im242.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im1549.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im2841.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im1581.png,fearful,2
